,0
280,"...told amidst the backdrop of a post apocalyptic world full of huge bugs trying to eat everyone.This was a good mix of comedy, adventure, and heart that was thoroughly enjoyable. The characters were likeable and the story wasn't too predictable. It's a shame that it didn't get a theatrical release and had to be relegated to PVOD. It deserved better than that.Dylan Obrien sure does like post-apocalyptic movies..."
281,"You won't find anything here that you don't see in other movies of the genre, most of the movie is a remix of already established tropes. But it is a great remix thereof. The actor of the main character especially does a really great job to portray the sometimes absurd story in the most believable way possible. This movie is a lot of fun to watch and a perfect homage to the 1975 film 'A Boy and His Dog'."
282,Love and Monsters is set seven years after the monster apocalypse with 95% of the world's population gone. It follows Joel Dawson who leaves his colony to travel approximately 85 miles to get to his high school sweetheart's colony. Along the way he meets an Australian kelpie named Boy who helps him along the journey. He also meets eight year old Minnow and her guardian Clyde. Both of them are wise to the current world and offer Joel some important rules to live by. The movie offers some much needed entertainment for everyone you can watch again and again. It is definitely a must see movie. I've seen some bad reviews and I'm left wondering if we saw the same movie or not. The one I saw was awesome and left me with a sense of absolute delight. You'll laugh and smile throughout the movie.
283,"Great movie, super enjoyable from start to finish with a great main character to carry it through."
284,Reminded me of the Tremor series from when I was a kid. But a very refreshing and modern take on the genre. Would definitely expect this movie to start trending once it catches on. Quite a cool watch during these trying times. I hope they continue this with a sequel.
285,This movie was such a surprise... I find it genuinely lot enjoyable and to add my surprise at the end I just connected to the characters which is rare for such movies .After lot of hit and miss on the genre this actually feels fresher and closer to heart with every characters cliché you will find on such genres. And am clearly hoping for the franchise to continue wanna join them till the end of their journey.
286,"Apocalyptic films are nothing new, but the view of ""Love and Monsters"" on this genre is a little more lighthearted and with a bit of humor. Directed by Michael Matthews, the film is based in a post-apocalyptic world where most of humanity has died and the world has been overtaken by giant creatures.This film reminded me a little bit of The Maze Runner, and not just because Dylan O'Brien is in the main role, but also that the main character knows little about an quite dangerous environment in which he is, that he is fearful and, it must be said, he is running everywhere. It seems that these running fragments were even filmed in a rather similar manner. ""Love and Monster"" isn't with a very fresh concept, but the script and the charm of Dylan O'Brien make it a rather fun adventure comedy.Sometimes the environment was rather peaceful, even too peaceful, given that there should have been all sorts of creatures around everywhere. But in the end, this was comedy and the overall script was pretty good. So I will say that the film certainly deserves at least 7.Joel Dawson (Dylan O'Brien) is 24 years old and lives in an underground bunker with the group of survivors for the past seven years. When he restores contacts with his high-school girlfriend Aimee (Jessica Henwick) over the radio, he makes a spontaneous decision to go to her colony, located 85 miles (~137 km) away, to meet his love again. It would be easy if Joel understood anything from survival outside the bunker, but it certainly doesn't stop him from going. And then the adventure begins.During Joel's journey, the environment is displayed in great expanses, many forests and mountains. Urban environments have been well overgrown (I think a bit too much for seven years). At the same time, the various creatures he encounters along the way have also been shown fairly well.When it comes to acting, it seemed mostly good, especially where Joel spoke to the dog he met as with a real person and expressed himself in a monologue, as well as in a conversation with Mavis (""MAV1S""), where his emotions were very well represented. The music didn't stand out anywhere, though I liked the moment where Mavis played her final piece of music.In general, I would suggest that you do not go into the little details and don't think so much about those dangers of apocalypse, but simply enjoy it. The film shows this all from a different point of view and the main thing you have to remember is that it's an adventure comedy anyway. Enjoy!"
287,"Watched this today 16/10/2020 and though not the most original film I did actually find it rather charming and sweet some cool looking monsters .... Reminds me of an 80s type geek becomes hero type movie. Deffo the kinda film we need during this pandemic , just good silly monsterous fun , it would of been nice to see at cinema but hey home viewing Is just as good if you have a good TV and sound system , Dylan o Brien is very sweet in this"
288,"Yes I kinda enjoyed Love & Monsters, BUT the lead character played by Dylan O'Brien, was immensely frustrating by his momentous ineptitude.
(LIL SPOILER).
The events depicted in the movie, take place 7 years after the events that caused the insects to grow, BUT it would appear Joel has learned absolutely nothing about how to survive.
Just imagine your playing a really tough RPG game, set on extra hard and the companion your given, is the level 1 village idiot, (That's Joel).
But other than Joel's complete ineptitude, the movies worth a watch, given a 6/10 because of Joel.🤣"
289,"Perfect balance of comedy, action and all important character development.
Well worth a watch, the only downside for me was that it is, currently, a stand alone film, I would happily watch more films/TV series set in this dystopian world with these characters."
290,"Great casting, love story, cinematography, action, adventure, science fiction, monsters. This is one of those rare movies that you can watch over-and-over by yourself or with friends. The dog was just too cool for school."
291,"A very enjoyable movie for the whole family. Glad to see Dylan O' Brian again in the big screen. The movie is a fun, comedic and monsterous adventure in a post apocalyptic world. Definitely worth of repeat viewings."
292,"Usually I'm the one who thinks films are underrated but geez guys this movie is a joke! From the silly plot to the bad cgi tho was neither funny, scary or inspiring unless your 10 yrs old. Kids will love it but this is Waaaaaay OVERATED! Laughable.. omg. What are the critics talking about?"
293,"I've never done a review in this format before... but I will do it now because I am feeling lazy.
PROS
It's got some stunning visuals.
Dylan O'Brien is a fun dude.
It's a great story.
It's definitely entertaining.
Doggies are A+ always.
It's surprisingly unpredictable.
It is mildly funny.
Monsters are pretty dang cool.
It held my attention from start to finish.CONS:
The characters are pretty underdeveloped, it wasn't until much later on that I even liked Dylan O'Brien's character.
The attempts at comedy often felt awkward and fall flat.
The writing is not fantastic, hence the underdeveloped characters AND underdeveloped relationships between characters.
Due to the poor writing the dialogue seems a bit clunky and unnatural. Performances are just OKAY.In terms of grading scale, it's a B-. Worth a watch."
294,"Expecting the volume 2 soon.
Great movie which for all age of people"
295,"So i ddnt wrote a review in my life
(not for movies...and saw alot of them
not for songs...heard most of them
not for games..played them all)
Never..Ever..in my entire 50yr i never did.
i did read them since todays movies for the most of them are total garbage..i read this movies review over here...and figure its another zombieland like movie
well...its not
another movie with the agenda of beta male tryin to get his girl..
(why is it allways them...allomost allways getting killed and allways getting saved by a lttle girl or and old toonish like man or both of them..)
going on a very full of hole plot and journey..in his way he will do strange and very weird things...(like saving the humanity with a skatch book.)bad acting...bad diretring...
got to the point that i was fast fwd for more interesting parts...and ther are none..
so i finished the movie in like 25min
hope im saving some1 half an hrnow i need to go and watch the movies that got bad reviews by yall!
the stone has bean lifted
now i can rest"
296,"Went into this expecting more of the same from Netflix's past five year run, blend, idiotic, and uninspired. But lo and behold, this movie was none of these things. It was visually impressive, engaging, and just all around a good movie. The trailer doesn't do it justice.
I'm hoping this is the first in more to come, as Netflix has been dropping the ball quite continuously in recent years. This movie has heart."
297,"Very few films have impressed me of late. This was one of those films that made me laugh out loud, gasp with terror, and fill my eyes with tears. Great start, awesome 2nd act and satisfying 3rd. This film is up there, people. would watch again!"
298,"Dylan O'Brien's charisma goes the distance in the fleeting, but fun enough apocalypse adventure ""Love and Monsters,"" which has the actor navigating an obstacle course of convenient twists, unabashedly cute characters, and mega-sized creepy crawlies. He's done well in a school of acting that has alums like Adam Brody and pre-Lars von Trier Shia LaBeouf-the art of being a little neurotic, with endearing self-deprecation taking the place of any stable cool-and this is an excellent display of O'Brien's infectious imagination and comic energy. Plus, director Michael Matthews places him in a vivid apocalypse in which we're the ones in danger of being squished, as towering centipedes, snails, and slugs and more have wiped out 95% of the human population.It's a funny start then, how O'Brien begins ""Love and Monsters"" as a type of sidekick to a whole team of sexually active, bad-ass apocalyptic fighters, and he's the chef. Vengeful, mutated animals might have been created from missiles that tried to shoot down a massive asteroid seven years ago, but some things in life are constant-some folk shack up with others quickly than others, and some people are much better at facing danger head-on. And then there's O'Brien's lonely Joel, whose main skill is that he makes a good minestrone soup.After he makes contact with an old love named Aimee (Jessica Henwick), who lives in a different colony 80 miles away, Joel decides to tackle the unknown danger of the outside world, and leave behind this makeshift family who seem to be in their own action movie. Everyone warns against it, knowing that he freezes when he's been face-to-slimy-face with the monsters that have previously tried to break into the colony, but fear can be so tiring. Credit to ""Love and Monsters,"" it makes an intriguing hero flaw out of simply being too scared. Their survival of advice to Joel is a stern, ""Don't fight. Just run and hide.""By sheer determination to be with someone he first said ""I love you"" to right before the apocalypse, O'Brien's Joel navigates his way through a new world, passing along cliff-sides that have been turned into honeycomb, and through suburbs that have been swallowed whole by the greenery of nature. While walking through a backyard, he's attacked by a massive frog in a swimming pool, and is saved from its tongue by a quick-witted dog named Boy. It's absolutely not the last time the movie will use convenient timing to save our hero, but it's charming because of the dog, and the tight action sequence that unites them. The ""banter"" that O'Brien shares with the dog after is a delicate expression of Joel's loneliness, and amicability. Boy is a good dog, and a good listener.Later on, Joel meets two more charming souls, who add character to the saga and not much else. But they share a good comedic chemistry, with Joel still as the clumsy underdog, who learns from the tough-as-nails kid Minnow (Ariana Greenblatt) about how to fire a crossbow, and Clyde (Michael Rooker) the secrets of surviving day by day. During their travels, Michaels spikes the goofiness with a few tense moments, not so much from grand surprise, but a festering dread. Especially as Joel's flashbacks to seven years ago depict a gruesome end to everyone's loved ones, ""Love and Monsters"" has a vital sense of danger, mixed with its interest in using O'Brien for some frantic slapstick.The script by Brian Duffield and Matthew Robinson (with story credit to Duffield) staples together its adventure together using voiceover and a whole batch of characters' good timing, but O'Brien's Joel is a strong guide: he's optimistic, excitable, and always likable. O'Brien helps give the movie a heart, and creates the movie's need for connection in ways beyond finding his dream girl-he shares an unexpectedly sweet scene with a talking robot, which gives a sense of gravity that helps the later moments when he's sprinting from an appropriately freaky centipede. ""Love and Monsters"" has a winning sincerity that helps it move along, even if you become more aware of just how narrow it is.Underneath everything, ""Love and Monsters"" has the feeling of a director auditioning for something of a ""Transformers"" movie, especially in its third act. The final showdown feels like a tacked-on calling card, but it's another smoothly executed set-piece of people scrambling during a monster attack, with some hand-to-hand combat thrown in the mix. It's also a good moment for the film's sporadic use of practical effects, when all of the crags, slime, and moss on a monster makes them seem even larger in close-up, something you just don't get from the other CGI creatures that chase people around in this story.But even more than for director Matthews, this is O'Brien's showcase. He makes you believe that Joel is sprinting for his life from some fantastic beasts, and that throwing himself into an apocalypse to combat loneliness is noble enough. ""Love and Monsters"" openly tells you it's not overthinking a single component, but with the spectacle of O'Brien's athletic work, that's not exactly the end of the world."
299,If there is an option for 0 rating then I would have given that. It's a total wastage of time.
